state,src_rmsd,src_angle,src_com
State 1,0.7860366667596733,1.6119828825610076,0.5579458180862751
State 1,2.7516011020627134,4.729627082729833,2.3645289945435466
State 2,0.7353727980274676,1.298268550777128,0.3370613144246379
State 1,0.7352395414956089,1.7855565187341145,0.4496945723843887
State 1,0.8286292451754012,1.7364388635504628,0.5466384561912611
State 1,0.7054727395058967,1.8214783146757993,0.4725102369063944
State 1,0.9027463069704301,2.0416554004328766,0.6956665028348863
State 2,0.5278029523093871,1.2461698897168005,0.4154581013759258
State 1,0.6244067856265088,0.7307921256888817,0.5291613169262585
State 1,0.8738115361295664,1.41154249889319,0.7263865519952396
State 3,0.6952010169608361,1.9808134396948862,0.1323068487695017
State 2,2.011075809511719,3.2808724429573752,1.7845963552648438
State 2,1.3861132391661746,2.5797783542734347,1.1575045606865961
State 1,0.910554354004224,2.0372632095625622,0.6495802065462203
State 2,4.377624686634212,6.021488311781322,2.0268398041414164
State 1,0.8315031865150624,2.455804760581333,0.5192268899079778
State 1,0.6912616354769952,1.1357569654418982,0.5897956018923599
State 1,0.6139473253827251,0.8797208793496528,0.3907889632634133
State 2,0.7564773742616703,2.032541489240282,0.3559243686480413
State 1,0.7125317204291409,1.471097055045891,0.5558045498883646
State 1,1.5240354719157643,2.7706837504379926,1.3218246438982593
State 2,0.8406987372194514,1.639998670564822,0.627641683521532
State 3,1.4080656972000432,2.8551784011784935,1.092232125643088
State 1,1.5977739383089171,2.8079743205571788,1.3372806126230206
State 1,2.1083641022090807,3.587564730578459,1.8338081994544415
State 3,1.074742637164967,2.481321521991435,0.6288781088221624
State 2,0.4040245240029802,0.7190987616433325,0.07758696111263644
State 1,0.5561705542266804,1.2989046365706003,0.23063659129104433
State 5,1.5592277369465077,1.813166368175145,1.361422476199767
State 3,2.287321847437852,4.436906773161982,1.764915154638317
State 5,2.37460887205021,4.0446334415413325,1.9725114758709217
State 5,2.867112468323655,5.326623398295081,2.3283003113611334
State 7,2.0674413134802014,3.6229358950301784,1.775033796289776
State 3,0.639010830576288,1.1006868047145022,0.3010023773388719
State 5,0.9195864976787231,1.3956412832248013,0.740089556205807
State 5,1.522401895806631,3.3013513062926085,1.1391955698455951
State 5,1.2483905236966235,3.6500588342487004,0.6057974510746253
State 5,1.9453113524245433,2.549028387987087,1.7196495166350452
State 5,2.44616841752606,4.183363651743796,2.0772863505908563
State 5,1.3366813030642866,1.7721462777835588,1.1119143464726535
State 5,1.3511963397666826,2.240420347704741,1.1389698570051814
State 5,2.4679317958972495,4.800355681092041,1.9827172617636293
State 5,2.8598562540864596,4.498349314728412,2.5263783591343616
State 5,2.868281470620135,5.735393190748031,2.2482453379425307
State 3,0.8575687630582485,1.1202620037322113,0.49256201526876714
State 5,1.050395676410573,2.163532185669743,0.5627848345847287
State 8,1.118686953346009,1.9423244942272873,0.936465464681255
State 5,2.7202192796766704,5.567714196924427,2.097239258186964
State 5,2.267668166206471,4.13468593472356,1.8223608209522153
State 5,2.474119026353496,4.53424527244218,2.05296998305163
State 5,1.9029972106093265,4.229661259921619,1.3855739219458247
State 5,2.3873176699749123,4.506351781391282,1.8973137743527704
State 3,2.678354052725592,5.3531858624925,2.0726080923987813
State 8,2.252114517315371,3.7771762940556295,1.9987484055857516
State 5,1.905976846136331,2.812023681230249,1.6620109847193152
State 4,1.3314124175927342,2.597674616169545,1.0470444623561288
State 5,2.1262313007470373,5.058006284617356,1.5304253791583935
State 8,2.2241771986121566,4.799369204097716,1.6770742989710776
State 4,0.88263570466207,2.2250917388690294,0.4781438945771566
State 5,1.8737104983587343,3.027333543305047,1.5822884347800603
State 5,1.4111562397815616,1.9507226348322924,1.139578267357458
State 5,2.240479156228462,4.678656887070166,1.855130558010618
State 3,2.2269290438288576,4.676233253752343,1.707489566540203
State 5,2.3806115199422435,3.7370450033818585,2.025749873466547
State 5,2.070178370163834,3.5446059404184598,1.734362072852167
State 5,2.5260623965047238,5.469938118593747,1.8621896411840917
State 7,3.109644478852275,5.2652812213265054,2.7163778557721936
State 7,2.247411658009749,4.603584179704913,1.7265689630553316
State 5,3.1895236459278866,4.749118087514537,2.8570581375694455
State 3,2.927660174262843,7.334992728268782,1.9273306436433368
State 7,1.6284552832212802,3.916264453371245,1.0724123251224746
State 5,1.7859381181577787,2.828803506690206,1.5069239306040207
State 5,1.6204228804481424,2.327863530789301,1.4134007196542526
State 5,2.5006221590425626,4.0439077429109895,2.149668867006352
State 8,2.3859680798218825,4.609494563513808,2.014564094208793
State 1,0.6289558813503456,1.6095968660739206,0.26561638904183993
State 5,2.9354350887170972,8.209776597781845,1.4931296008588257
State 5,1.192399197883117,1.9848997130700021,0.7919563327828762
State 5,1.1699613993185405,2.3784145883264056,0.8715138194781338
State 5,1.0060817012186125,2.2297207285042617,0.6513736078786291
State 5,2.409354315608087,5.351843496072112,1.7464283661122106
State 5,2.0180521170433647,5.278558869174039,1.1392332465245263
State 3,0.6895718355147561,1.6087227548059713,0.4716504059245353
State 5,1.965926231147134,3.1190558946230955,1.687642232603327
State 5,2.874858951317365,8.100376950927552,1.4824704024486421
State 5,2.215818540176792,3.9836199753199164,1.7751834130860948
State 8,1.8070491975955731,2.890290004564281,1.5514809336934043
State 5,2.711172790055654,5.19329824124952,2.1782473501313815
State 5,1.0294435528064494,2.0085616218247786,0.3611353502603371
State 5,1.6034808005397099,3.4873599008706027,1.015432509839996
State 5,2.2927009998175327,3.5096534596922195,2.0183335272945504
State 3,1.851311091131761,3.0727946077170167,1.5173068579898799
State 5,0.8147979220188972,1.9132139761444948,0.5113556232318035
State 5,0.977075234982759,1.2882994649256387,0.8087479143174082
State 7,1.8069447706003547,4.218027097657895,1.2446835400635374
State 5,0.8442040575144758,1.4030953008468898,0.647895153239927
State 5,0.852040557129335,1.3675392088348768,0.4494598272809556
State 5,1.8768745310814496,4.106796211779551,1.328905396091204
State 3,2.0437586723926526,2.912277179332348,1.8361423011895501
State 3,2.875992960786277,5.448563163450087,2.2870253631826296
State 5,1.7429162060106564,3.119859623436661,1.4212666280331783
State 8,1.8948621720459624,3.0061352824047285,1.6614616981635808
State 5,2.5757956436277736,4.817349174711466,2.1072347435300385
State 5,2.196370164436679,4.542387656852162,1.7434447497541972
State 5,2.280336528499928,6.33211338348998,1.2699766961764
State 2,0.9166954162965446,1.4708898505034778,0.7293870120617394
State 8,1.9818116255862508,4.322507034038965,1.515653734694952
State 5,1.1877279818826583,3.023762159637368,0.5280272927496007
State 3,2.168268579517012,4.633170467547859,1.645225333293241
State 5,2.390627615937219,5.4558760669477735,1.70472183349909
State 5,1.721791334120444,3.3216216517619364,1.3675989411154088
State 5,2.2202215735386255,4.207258506133756,1.7497064319172027
State 3,1.2128192282766692,2.7284970359711247,0.7136370252381873
State 5,3.131542518694683,8.076533059779504,2.0162193961775032
State 5,1.7147403845756835,2.667252846889251,1.414487776227555
State 5,1.4537635192445773,2.0357116998237914,1.3049527254876592
State 5,0.8379277193135913,1.0505809500050067,0.678201935341976
State 5,1.0522717510183244,2.4098948924133707,0.5662236657039746
State 5,1.8015764288172684,3.6170517619403246,1.2936780788613658
State 5,2.8670832132208774,5.60880279670887,2.318714904568044
State 5,3.2637477320829276,5.917870677552568,2.7818517189377108
State 7,1.9385585080213394,3.7657472679130137,1.521460092117002
State 5,1.540282389629274,3.8259226054245254,0.9715526828321683
State 3,3.775027773629178,7.390888894383292,3.075033173471986
State 5,2.0553147772125135,4.285913829624685,1.5587600355248874
State 5,1.9709123743123478,3.9720812053647325,1.5854374662657287
State 1,1.23839491041158,3.589517745349982,0.6689141838552776
State 5,1.77705036847472,2.653620136994934,1.5151947977726
